,Country,Score,Pos.,short_name,long_name,nationality,movement_acceleration,movement_agility,movement_balance,power_jumping,pace,movement_reactions,movement_sprint_speed,power_stamina,power_strength
875,Spain,2,10,Bartra,Marc Bartra Aregall,Spain,78,73,71,86,77.0,81,77,66,68
876,Spain,2,10,Nacho Fernández,José Ignacio Fernández Iglesias,Spain,72,60,68,81,76.0,72,80,79,78
877,Spain,2,10,Dani García,Daniel García Carrillo,Spain,57,67,72,65,48.0,72,40,88,74
878,Spain,2,10,Fernando Torres,Fernando José Torres Sanz,Spain,74,74,54,75,76.0,73,77,61,76
879,Spain,2,10,Moyá,Miguel Ángel Moyá Rumbo,Spain,46,54,49,62,,75,34,30,57
880,Spain,2,10,Gabi,Gabriel Fernández Arenas,Spain,62,74,73,60,64.0,80,65,76,69
881,Spain,2,10,Raúl García,Raúl García Escudero,Spain,54,65,63,73,57.0,86,60,59,82
882,Spain,2,10,Adán,Antonio Adán Garrido,Spain,55,55,51,71,,76,55,35,77
883,Spain,2,10,Iturraspe,Ander Iturraspe Derteano,Spain,57,53,43,43,59.0,83,60,68,80
884,Spain,2,10,De Marcos,Óscar de Marcos Arana,Spain,83,77,74,78,86.0,85,89,93,74
885,Spain,2,10,Illarramendi,Asier Illarramendi Andonegi,Spain,65,70,73,48,60.0,81,55,78,66
886,Spain,2,10,Lucas Pérez,Lucas Pérez Martínez,Spain,80,74,75,65,81.0,81,81,73,73
887,Spain,2,10,Denis Suárez,Denis Suárez Fernández,Spain,80,83,76,58,79.0,82,79,73,55
888,Spain,2,10,Arrizabalaga,Kepa Arrizabalaga Revuelta,Spain,34,41,39,71,,74,33,37,51
889,Spain,2,10,Grimaldo,Alejandro Grimaldo García,Spain,87,82,81,64,86.0,82,86,88,67
890,Spain,2,10,Samu Castillejo,Samuel Castillejo Azuaga,Spain,86,84,78,63,86.0,79,86,57,41
891,Spain,2,10,Hugo Mallo,Hugo Mallo Novegil,Spain,73,78,66,82,74.0,80,75,90,69
892,Spain,2,10,Pablo Sarabia,Pablo Sarabia García,Spain,74,81,81,45,76.0,74,77,62,58
893,Spain,2,10,Sergi Enrich,Sergio Enrich Ametller,Spain,63,68,66,77,66.0,82,68,83,83
894,Spain,2,10,Javi Fuego,Javier Fuego Martínez,Spain,61,64,60,70,56.0,82,52,73,77
895,Spain,2,10,Coke,Jorge Andújar Moreno,Spain,75,68,70,74,75.0,84,75,78,69
896,Spain,2,10,Marcano,Iván Marcano Sierra,Spain,67,58,56,90,68.0,70,69,76,77
897,Spain,2,10,Pedro León,Pedro León Sánchez Gil,Spain,64,68,73,45,67.0,71,69,68,63
898,Spain,2,10,Nacho Monreal,Ignacio Monreal Eraso,Spain,74,73,74,75,73.0,79,72,83,65
899,Spain,2,10,Kiko Casilla,Francisco Casilla Cortés,Spain,32,43,58,69,,74,49,43,79
900,Spain,2,10,Mikel San José,Mikel San José Domínguez,Spain,38,47,55,77,43.0,82,47,79,79
901,Spain,2,10,Iago Falqué,Iago Falqué Silva,Spain,80,85,86,36,79.0,78,79,77,53
902,Spain,2,10,Diego Llorente,Diego Javier Llorente Ríos,Spain,59,59,51,69,61.0,76,62,71,72
903,Spain,2,10,Oyarzabal,Mikel Oyarzabal Ugarte,Spain,71,72,69,58,73.0,81,75,67,59
904,Spain,2,10,Paco Alcácer,Francisco Alcácer García,Spain,72,76,78,75,73.0,86,73,64,63
905,Spain,2,10,Óliver Torres,Óliver Torres Muñoz,Spain,75,85,81,62,71.0,80,67,73,38
906,Spain,2,10,Gayà,José Luís Gayà Peña,Spain,83,80,82,75,86.0,78,89,77,61
907,Spain,2,10,Rubén Pardo,Rubén Pardo Gutiérrez,Spain,65,76,76,65,67.0,77,68,64,57
908,Spain,2,10,Bernat,Juan Bernat Velasco,Spain,84,86,88,73,79.0,80,74,77,57
909,Spain,2,10,Gerard Moreno,Gerard Moreno Balagueró,Spain,79,70,69,72,81.0,81,82,68,69
910,Spain,2,10,Canales,Sergio Canales Madrazo,Spain,65,70,69,30,63.0,63,62,39,56
911,Spain,2,10,Keko,Sergio Gontán Gallardo,Spain,80,78,77,66,79.0,79,78,65,67
912,Spain,2,10,Oriol Romeu,Oriol Romeu Vidal,Spain,63,60,58,67,57.0,75,52,84,87
913,Spain,2,10,Bojan,Bojan Krkić Pérez,Spain,78,84,85,48,76.0,72,75,67,43
914,Spain,2,10,Fabricio,Fabricio Martín Agosto Ramírez,Spain,59,64,54,79,,77,63,42,58
915,Spain,2,10,Negredo,Álvaro Negredo Sánchez,Spain,62,67,60,81,63.0,75,63,63,87
916,Spain,2,10,Xabi Prieto,Xabier Prieto Argarate,Spain,45,52,51,39,48.0,85,51,55,61
917,Spain,2,10,Jurado,José Manuel Jurado Marín,Spain,72,80,72,62,70.0,81,69,62,56
918,Spain,2,10,Roberto,Roberto Jiménez Gago,Spain,45,68,40,74,,81,48,32,80
919,Spain,2,10,Balenziaga,Mikel Balenziaga Oruesagasti,Spain,73,68,68,78,75.0,73,76,87,72
920,Spain,2,10,Escudero,Sergio Escudero Palomo,Spain,72,75,77,73,75.0,74,78,81,69
921,Spain,2,10,Jaume Costa,Jaume Vicent Costa Jordá,Spain,83,80,82,83,84.0,72,84,83,62
922,Spain,2,10,Adrián,Adrián San Miguel del Castillo,Spain,46,53,48,69,,72,44,38,59
923,Spain,2,10,Nolito,Manuel Agudo Durán,Spain,74,83,81,63,72.0,84,70,72,62
924,Spain,2,10,Vicente Gómez,José Vicente Gómez Umpiérrez,Spain,40,62,40,58,46.0,78,50,72,75
925,Spain,2,10,Dani Ceballos,Daniel Ceballos Fernández,Spain,72,72,73,52,68.0,78,65,66,60
926,Spain,2,10,Sergi Darder,Sergi Darder Moll,Spain,59,76,77,53,55.0,76,51,62,68
927,Spain,2,10,Jorge Meré,Jorge Meré Pérez,Spain,69,67,74,80,68.0,76,68,67,71
928,Spain,2,10,Yeray,Yeray Álvarez López,Spain,66,55,76,75,68.0,80,69,71,76
929,Spain,2,10,Muniain,Iker Muniain Goñi,Spain,85,87,94,73,81.0,81,78,42,44
930,Spain,2,10,Borja Bastón,Borja González Tomás,Spain,57,62,39,56,62.0,78,66,56,91
931,Spain,2,10,Carles Gil,Carles Gil de Pareja Vicent,Spain,70,75,75,60,70.0,76,70,66,55
932,Spain,2,10,Capa,Ander Capa Rodríguez,Spain,85,76,86,77,86.0,73,87,91,80
933,Spain,2,10,Pau López,Pau López Sabata,Spain,45,40,57,68,,73,52,42,52
934,Spain,2,10,Rodrigo,Rodrigo Moreno Machado,Spain,89,81,68,73,91.0,78,92,72,71
935,Spain,2,10,Pozuelo,Alejandro Pozuelo Melero,Spain,62,76,82,59,59.0,76,57,75,50
936,Spain,2,10,Bigas,Pedro Bigas Rigo,Spain,71,65,66,77,72.0,71,73,77,70
937,Spain,2,10,Rochina,Rubén Rochina Naixes,Spain,75,67,68,71,73.0,79,72,71,73
938,Spain,2,10,Fontàs,Andreu Fontàs Prat,Spain,33,55,41,50,31.0,77,30,31,83
939,Spain,2,10,Raúl Navas,Raúl Rodríguez Navas,Spain,55,55,65,75,53.0,61,51,44,76
940,Spain,2,10,Jony,Jonathan Rodríguez Menéndez,Spain,86,84,82,34,84.0,73,83,77,66
941,Spain,2,10,César Navas,César González Navas,Spain,33,31,33,54,45.0,61,55,68,91
942,Spain,2,10,Joaquín,Joaquín Sánchez Rodríguez,Spain,71,71,75,37,68.0,71,65,35,60
943,Spain,2,10,Sergio García,Sergio García de la Fuente,Spain,75,66,73,40,75.0,79,75,55,73
944,Spain,2,10,Jesús Navas,Jesús Navas González,Spain,89,87,87,62,88.0,77,87,79,34
945,Spain,2,10,Soldado,Roberto Soldado Rillo,Spain,59,65,64,76,60.0,79,61,54,70
946,Spain,2,10,Javi García,Francisco Javier García Fernández,Spain,64,62,55,90,65.0,73,66,77,80
947,Spain,2,10,Llorente,Fernando Javier Llorente Torres,Spain,45,36,33,56,49.0,80,52,63,91
948,Spain,2,10,Granero,Esteban Félix Granero Molina,Spain,60,69,67,56,57.0,77,55,46,68
949,Spain,2,10,Mosquera,Pedro Mosquera Parada,Spain,65,69,60,68,56.0,76,48,89,68
950,Spain,2,10,Juanfran,Juan Francisco Moreno Fuertes,Spain,76,76,70,74,79.0,73,81,88,73
951,Spain,2,10,Susaeta,Markel Susaeta Laskurain,Spain,76,69,74,65,75.0,74,74,69,61
952,Spain,2,10,Victor Sánchez,Víctor Sánchez Mata,Spain,62,73,77,78,64.0,79,66,70,59
953,Spain,2,10,Etxeita,Xabier Etxeita Gorritxategi,Spain,43,67,55,79,52.0,77,59,76,82
954,Spain,2,10,David López,David López Silva,Spain,58,52,57,74,60.0,72,62,81,83
955,Spain,2,10,Morales,José Luis Morales Nogales,Spain,89,79,66,62,88.0,73,88,77,53
956,Spain,2,10,Marcos Llorente,Marcos Llorente Moreno,Spain,57,55,66,65,55.0,74,54,77,71
957,Spain,2,10,Pablo Fornals,Pablo Fornals Malla,Spain,64,75,70,54,61.0,77,58,65,64
958,Spain,2,10,Sandro,Sandro Ramírez Castillo,Spain,76,85,81,72,75.0,73,75,65,68
959,Spain,2,10,Vallejo,Jesús Vallejo Lázaro,Spain,69,69,69,77,73.0,75,77,66,69
960,Spain,2,10,Sergi Gómez,Sergi Gómez Solà,Spain,51,53,54,69,43.0,74,36,66,78
961,Spain,2,10,Aritz Elustondo,Aritz Elustondo Irribaria,Spain,68,62,62,73,71.0,75,74,80,66
962,Spain,2,10,Juanmi,Juan Miguel Jiménez López,Spain,80,79,79,75,79.0,81,78,64,47
963,Spain,2,10,Jordi Amat,Jordi Amat Maas,Spain,63,59,58,78,68.0,70,72,66,79
964,Spain,2,10,Jonny,Jonathan Castro Otto,Spain,74,75,75,79,77.0,63,79,87,69
965,Spain,2,10,Luis Alberto,Luis Alberto Romero Alconchel,Spain,67,66,50,40,63.0,66,60,47,61
966,Spain,2,10,Campaña,José Ángel Gómez Campaña,Spain,66,68,75,58,66.0,74,66,76,73
967,Spain,2,10,Pedro Obiang,Pedro Mba Obiang Avomo,Spain,67,71,63,74,68.0,69,69,77,79
968,Spain,2,10,Sergio Álvarez,Sergio Álvarez Díaz,Spain,70,71,67,71,69.0,79,68,85,73
969,Spain,2,10,Recio,José Luis García del Pozo,Spain,58,67,61,54,56.0,77,54,75,68
970,Spain,2,10,Jesé,Jesé Rodríguez Ruíz,Spain,87,85,74,71,83.0,71,80,63,62
971,Spain,2,10,Pacheco,Fernando Pacheco Flores,Spain,48,62,51,72,,76,44,43,64
972,Spain,2,10,Montoya,Martín Montoya Torralbo,Spain,83,79,80,78,83.0,70,83,79,68
973,Spain,2,10,Bruno,Bruno González Cabrera,Spain,34,30,32,65,37.0,77,39,75,86
974,Spain,2,10,Jozabed,Jozabed Sánchez Ruiz,Spain,67,70,64,65,66.0,78,65,68,66
975,Spain,2,10,Álvaro,Álvaro González Soberón,Spain,70,68,66,91,70.0,71,70,74,70
976,Spain,2,10,Yuri,Yuri Berchiche Izeta,Spain,79,73,71,85,78.0,72,77,83,77
977,Spain,2,10,Timor,David Timor Copoví,Spain,44,55,59,78,52.0,69,58,78,77
978,Spain,2,10,Cristian Tello,Cristian Tello Herrera,Spain,90,83,75,72,90.0,68,90,75,54
979,Spain,2,10,Luís Hernández,Luís Hernández Rodríguez,Spain,71,69,68,82,72.0,77,72,81,76
980,Spain,2,10,Iraizoz,Gorka Iraizoz Moreno,Spain,32,28,52,47,,73,33,33,83
981,Spain,2,10,David García,David García Santana,Spain,58,57,60,72,56.0,73,55,78,77
982,Spain,2,10,Iván Ramis,Iván Ramis Barrios,Spain,38,54,54,76,38.0,68,38,79,86
983,Spain,2,10,Sergio,Sergio Álvarez Conde,Spain,44,50,48,64,,71,43,33,62
984,Spain,2,10,Javi Varas,Javier Varas Herrera,Spain,51,64,67,82,,72,65,43,63
985,Spain,2,10,Yoel,Yoel Rodríguez Oterino,Spain,35,40,47,65,,70,43,34,70
986,Spain,2,10,Sergio León,Sergio León Limones,Spain,77,82,75,77,76.0,74,76,75,66
987,Spain,2,10,Carlos Soler,Carlos Soler Barragán,Spain,74,70,64,55,76.0,74,77,65,61
988,Spain,2,10,Camarasa,Víctor Camarasa Ferrando,Spain,66,67,69,72,63.0,73,61,75,76
989,Spain,2,10,Aarón Martín,Aarón Martín Caricol,Spain,62,58,65,61,65.0,77,68,70,63
990,Spain,2,10,Santi Mina,Santiago Mina Lorenzo,Spain,77,75,75,72,78.0,80,78,74,67
991,Spain,2,10,Marc Muniesa,Marc Muniesa Martínez,Spain,51,62,66,83,58.0,70,64,73,68
992,Spain,2,10,Manquillo,Javier Manquillo Gaitán,Spain,78,74,64,68,76.0,69,74,89,66
993,Spain,2,10,Javi Espinosa,Javier Espinosa González,Spain,74,76,82,46,72.0,71,71,69,56
994,Spain,2,10,Jairo,Jairo Samperio Bustara,Spain,87,84,86,73,86.0,75,86,68,50
995,Spain,2,10,Omar Mascarell,Omar Mascarell González,Spain,69,77,68,73,68.0,69,67,82,74
996,Spain,2,10,Diego Rico,Diego Rico Salguero,Spain,72,68,70,74,76.0,65,79,89,76
997,Spain,2,10,Portu,Cristian Portugués Manzanera,Spain,83,76,73,69,81.0,67,79,84,67
998,Spain,2,10,Samu Saiz,Samuel Sáiz Alonso,Spain,78,76,84,72,74.0,65,71,62,57
999,Spain,2,10,Alberto Moreno,Alberto Moreno Pérez,Spain,87,86,87,85,88.0,69,88,85,64
1000,Spain,2,10,Roger,Roger Martí Salvador,Spain,79,79,76,75,81.0,72,82,75,72
1001,Spain,2,10,Laguardia,Víctor Laguardia Cisneros,Spain,58,53,59,78,63.0,67,67,83,80
1002,Spain,2,10,Serantes,Jon Ander Serantes Simón,Spain,55,58,41,72,,72,65,44,52
1003,Spain,2,10,Gálvez,Alejandro Gálvez Jimena,Spain,40,52,56,62,43.0,72,45,75,85
1004,Spain,2,10,Riesgo,Asier Riesgo Unamuno,Spain,54,51,58,60,,64,55,41,68
1005,Spain,2,10,Alexis,Alexis Ruano Delgado,Spain,55,59,60,78,59.0,63,63,67,81
1006,Spain,2,10,Andrés Fernández,Andrés Eduardo Fernández Moreno,Spain,58,57,65,77,,75,55,43,74
1007,Spain,2,10,Cejudo,Álvaro Cejudo Carmona,Spain,76,76,65,63,77.0,82,77,73,67
1008,Spain,2,10,Diego Castro,Diego Castro Giménez,Spain,69,72,82,69,68.0,80,67,57,55
1009,Spain,2,10,Abraham,Abraham González Casanova,Spain,66,63,58,32,62.0,70,58,78,61
1010,Spain,2,10,Jesús Gámez,Jesús Gámez Duarte,Spain,60,58,57,77,66.0,73,71,76,81
1011,Spain,2,10,Agirretxe,Imanol Agirretxe Arruti,Spain,41,68,51,76,43.0,80,44,36,81
1012,Spain,2,10,Aythami Artiles,Aythami Artiles Oliva,Spain,33,56,56,76,37.0,68,40,72,80
1013,Spain,2,10,Carlos Martínez,Carlos Martínez Díaz,Spain,55,55,41,34,61.0,75,66,69,78
1014,Spain,2,10,Adrián González,Adrián González Morales,Spain,61,68,66,66,62.0,78,63,71,63
1015,Spain,2,10,Víctor Vázquez,Víctor Vázquez Solsona,Spain,55,69,74,40,46.0,80,39,69,58
1016,Spain,2,10,Bóveda,Eneko Bóveda Altube,Spain,73,69,66,69,75.0,65,76,75,64
1017,Spain,2,10,Herrerín,Iago Herrerín Buisán,Spain,45,54,55,62,,68,34,42,80
1018,Spain,2,10,Javi López,Javier López Rodríguez,Spain,69,68,71,73,72.0,80,75,77,69
1019,Spain,2,10,Ibai Gómez,Ibai Gómez Pérez,Spain,76,83,79,66,76.0,64,76,68,67
1020,Spain,2,10,Aleix Vidal,Aleix Vidal Parreu,Spain,89,78,77,82,91.0,78,93,64,68
1021,Spain,2,10,Roberto Torres,Roberto Torres Morales,Spain,70,65,76,64,67.0,80,64,86,71
1022,Spain,2,10,Rubén Blanco,Rubén Blanco Veiga,Spain,54,52,57,62,,66,52,44,35
1023,Spain,2,10,Munir,Munir El Haddadi Mohamed,Spain,78,78,78,63,81.0,68,84,58,63
1024,Spain,2,10,Alex Alegría,Alexander Alegría Moreno,Spain,54,66,47,69,60.0,76,65,61,79
1025,Spain,2,10,David García,David García Zubiría,Spain,58,50,64,80,62.0,70,66,76,73
1026,Spain,2,10,Lekue,Íñigo Lekue Martínez,Spain,70,69,73,68,73.0,78,76,80,72
1027,Spain,2,10,Insua,Pablo Ínsua Blanco,Spain,54,55,64,74,58.0,67,61,73,74
1028,Spain,2,10,Burgui,Jorge Franco Alviz,Spain,76,68,64,58,78.0,72,80,81,61
1029,Spain,2,10,Jaume,Jaume Doménech Sánchez,Spain,58,60,59,72,,69,58,45,68
1030,Spain,2,10,Kiko Femenía,Francisco Femenía Far,Spain,75,85,86,69,77.0,64,79,82,67
1031,Spain,2,10,Ximo Navarro,Joaquín Navarro Jiménez,Spain,75,73,72,83,78.0,71,80,87,70
1032,Spain,2,10,Luna,Antonio Manuel Luna Rodríguez,Spain,74,67,69,80,75.0,67,76,82,75
1033,Spain,2,10,Sabin Merino,Sabin Merino Zuloaga,Spain,73,61,50,62,77.0,71,80,56,65
1034,Spain,2,10,Arribas,Alejandro Arribas Garrido,Spain,48,54,61,83,54.0,70,59,63,78
1035,Spain,2,10,Joselu,José Luis Sanmartín Mato,Spain,61,67,53,64,62.0,74,63,68,71
1036,Spain,2,10,Rubén Pérez,Rubén Salvador Pérez del Mármol,Spain,59,63,68,73,57.0,72,55,80,71
1037,Spain,2,10,Kike García,Enrique García Martínez,Spain,66,65,56,74,70.0,64,74,72,79
1038,Spain,2,10,Jota Peleteiro,José Ignacio Peleteiro Ramallo,Spain,73,75,69,58,71.0,67,69,67,61
1039,Spain,2,10,Toño García,Antonio García Aranda,Spain,84,76,79,65,85.0,73,86,82,64
1040,Spain,2,10,Isaac Becerra,Isaac Becerra Alguacil,Spain,50,70,55,83,,73,55,43,57
1041,Spain,2,10,Edgar Méndez,Edgar Antonio Méndez Ortega,Spain,85,75,62,68,86.0,64,86,72,81
1042,Spain,2,10,Tana,Pedro Tanausú Domínguez Placeres,Spain,71,78,87,51,69.0,70,67,65,51
1043,Spain,2,10,Iván Cuéllar,Iván Cuéllar Sacristán,Spain,59,57,46,65,,72,43,44,65
1044,Spain,2,10,Trashorras,Roberto Trashorras Gayoso,Spain,40,45,57,43,36.0,69,32,75,70
1045,Spain,2,10,Omar Ramos,Julián Omar Ramos Suárez,Spain,79,85,79,67,78.0,65,77,67,55
1046,Spain,2,10,De la Bella,Alberto de la Bella Madureño,Spain,58,64,57,66,60.0,75,61,67,70
1047,Spain,2,10,Manu García,Manuel Alejandro García Sánchez,Spain,53,66,65,79,59.0,74,64,78,78
1048,Spain,2,10,Mikel Gonzalez,Mikel González de Martín Martínez,Spain,36,34,34,64,34.0,70,33,59,86
1049,Spain,2,10,Adrián,Adrián López Álvarez,Spain,68,74,64,74,66.0,75,65,53,68
1050,Spain,2,10,Fran Rico,Francisco Manuel Rico Castro,Spain,64,67,72,61,59.0,72,54,72,65
1051,Spain,2,10,Miguel Torres,Miguel Torres Gómez,Spain,58,57,63,70,59.0,73,59,71,76
1052,Spain,2,10,Sergio Tejera,Sergio Tejera Rodríguez,Spain,67,70,64,56,66.0,70,66,73,68
1053,Spain,2,10,Lombán,David Rodríguez Lombán,Spain,38,54,45,65,36.0,68,35,69,81
1054,Spain,2,10,Alcalá,Pedro Alcalá Guirado,Spain,34,40,29,62,44.0,73,53,68,89
1055,Spain,2,10,Dani Castellano,Daniel Castellano Betancor,Spain,75,72,76,73,76.0,72,76,86,77
1056,Spain,2,10,Botía,Alberto Tomás Botía Rabasco,Spain,55,58,51,75,59.0,67,62,70,84
1057,Spain,2,10,José Cañas,José Alberto Cañas Ruíz-Herrera,Spain,55,57,68,60,53.0,75,52,74,72
1058,Spain,2,10,Samu García,Samuel García Sánchez,Spain,77,75,69,59,78.0,73,78,65,66
1059,Spain,2,10,Marc Roca,Marc Roca Junqué,Spain,55,66,60,55,56.0,70,57,69,64
1060,Spain,2,10,Merino,Mikel Merino Zazón,Spain,62,64,57,68,61.0,71,61,69,74
1061,Spain,2,10,Odriozola,Álvaro Odriozola Arzalluz,Spain,79,64,51,56,81.0,70,83,73,49
1062,Spain,2,10,Lato,Antonio Latorre Grueso,Spain,82,73,74,52,80.0,70,79,79,53
1063,Spain,2,10,Ayoze Pérez,Ayoze Pérez Gutiérrez,Spain,77,84,79,72,75.0,71,74,73,57
1064,Spain,2,10,Ramalho,Jonás Ramalho Chimeno,Spain,70,66,58,82,74.0,62,77,66,76
1065,Spain,2,10,David Juncà,David Juncà Reñé,Spain,84,78,80,75,81.0,67,79,86,76
1066,Spain,2,10,Víctor Álvarez,Víctor Guillermo Álvarez Delgado,Spain,75,74,70,75,76.0,81,76,80,66
1067,Spain,2,10,Moi Gómez,Moisés Gómez Bordonado,Spain,73,77,80,73,71.0,68,69,77,61
1068,Spain,2,10,Pere Pons,Pere Pons Riera,Spain,69,71,71,64,67.0,75,66,83,67
1069,Spain,2,10,Medrán,Álvaro Medrán Just,Spain,58,69,71,64,61.0,71,63,55,58
1070,Spain,2,10,Pol Lirola,Pol Mikel Lirola Kosok,Spain,80,69,74,68,82.0,70,83,72,69
1071,Spain,2,10,Chema Rodríguez,José Manuel Rodríguez Benito,Spain,70,65,63,82,69.0,66,68,67,77
1072,Spain,2,10,Juanpe,Juan Pedro Ramírez López,Spain,49,33,36,70,59.0,55,67,73,79
1073,Spain,2,10,Joel Robles,Joel Robles Blázquez,Spain,49,47,41,64,,67,52,30,72
1074,Spain,2,10,Diego Mariño,Diego Mariño Villar,Spain,45,47,53,76,,70,51,34,62
1075,Spain,2,10,Carles Planas,Carles Planas Antolínez,Spain,76,72,81,86,75.0,74,75,73,66
1076,Spain,2,10,Raúl Fernández,Raúl Fernández-Cavada Mateos,Spain,36,40,49,65,,70,47,32,79
1077,Spain,2,10,Dani Pacheco,Daniel Pacheco Lobato,Spain,75,88,90,78,74.0,70,74,74,58
1078,Spain,2,10,Guerrero,Miguel Ángel Guerrero Martín,Spain,68,64,71,69,70.0,75,72,72,62
1079,Spain,2,10,Deivid,David Omar Rodríguez Barrera,Spain,58,72,55,59,64.0,64,69,84,77
1080,Spain,2,10,Juankar,Juan Carlos Pérez López,Spain,75,78,69,68,77.0,81,79,77,63
1081,Spain,2,10,Álex Martínez,Alejandro Martínez Sánchez,Spain,74,76,67,72,76.0,57,78,87,57
1082,Spain,2,10,David Simón,David Simón Rodríguez Santana,Spain,74,65,74,70,77.0,66,80,85,60
1083,Spain,2,10,Albentosa,Raúl Albentosa Redal,Spain,32,37,28,68,35.0,70,37,65,92
1084,Spain,2,10,Postigo,Sergio Postigo Redondo,Spain,61,55,50,78,63.0,67,64,62,83
1085,Spain,2,10,Eraso,Javier Eraso Goñi,Spain,63,52,59,73,64.0,84,64,86,67
1086,Spain,2,10,Fernando Navarro,Fernando Navarro i Corbacho,Spain,56,60,68,69,58.0,78,60,68,74
1087,Spain,2,10,Aitor Sanz,Aitor Sanz Martín,Spain,70,70,71,66,67.0,69,64,81,76
1088,Spain,2,10,Mikel Rico,Mikel Rico Moreno,Spain,60,68,73,79,53.0,82,48,73,76
1089,Spain,2,10,Àngel Rangel,Àngel Rangel Zaragoza,Spain,53,68,55,75,50.0,75,47,67,76
1090,Spain,2,10,David Rodríguez,David Rodríguez Sánchez,Spain,80,76,63,79,81.0,69,81,78,77
1091,Spain,2,10,Elustondo,Gorka Elustondo Urkola,Spain,53,67,62,82,57.0,67,61,70,75
1092,Spain,2,10,Sergio Sánchez,Sergio Sánchez Ortega,Spain,66,68,60,72,67.0,69,67,79,79
1093,Spain,2,10,Pablo Hernández,Pablo Hernández Domínguez,Spain,72,79,81,67,71.0,65,70,65,56
1094,Spain,2,10,Víctor Díaz,Víctor David Díaz Miguel,Spain,66,57,63,89,70.0,71,74,91,73
1095,Spain,2,10,Lora,Alberto Lora Ramos,Spain,80,78,81,66,80.0,74,80,85,68
1096,Spain,2,10,Kiko Olivas,Francisco José Olivas Alba,Spain,37,55,50,60,40.0,71,42,91,89
1097,Spain,2,10,Alex Bergantiños,Alejandro Bergantiños García,Spain,54,62,69,75,51.0,72,49,77,76
1098,Spain,2,10,Fidel,Fidel Chaves de la Torre,Spain,79,84,76,71,85.0,70,90,78,56
1099,Spain,2,10,Saúl Berjón,Saúl Berjón Pérez,Spain,77,71,68,69,78.0,68,79,66,75
1100,Spain,2,10,Jaime Romero,Jaime Romero Gómez,Spain,80,77,75,71,82.0,67,84,71,65
1101,Spain,2,10,José Ángel,José Ángel Valdés Díaz,Spain,72,74,60,68,75.0,73,77,73,66
1102,Spain,2,10,Oier,Oier Sanjurjo Maté,Spain,72,68,73,80,73.0,73,74,77,74
1103,Spain,2,10,Míchel,Miguel Alfonso Herrero Javaloyas,Spain,64,68,65,51,62.0,67,61,59,60
1104,Spain,2,10,Juan Villar,Juan Villar Vázquez,Spain,85,86,68,88,87.0,73,89,74,64
1105,Spain,2,10,Raul García,Raúl García Carnero,Spain,73,77,82,77,74.0,68,75,87,70
1106,Spain,2,10,Arbilla,Anaitz Arbilla Zabala,Spain,60,60,68,81,67.0,70,73,75,78
1107,Spain,2,10,Víctor Rodríguez,Víctor Rodríguez Romero,Spain,79,81,80,32,77.0,66,75,69,63
1108,Spain,2,10,Adama,Adama Traoré Diarra,Spain,92,80,81,75,93.0,63,94,66,80
1109,Spain,2,10,Marín,Adrián Marín Gómez,Spain,71,70,63,71,73.0,69,75,74,72
1110,Spain,2,10,Diego González,Diego González Polanco,Spain,67,53,44,72,68.0,62,69,72,76
1111,Spain,2,10,Jason,David Remeseiro Salgueiro,Spain,82,78,78,67,80.0,68,79,65,66
1112,Spain,2,10,David Soria,David Soria Solís,Spain,49,45,42,60,,69,34,43,76
1113,Spain,2,10,Alex Berenguer,Alejandro Berenguer Remiro,Spain,86,80,80,64,85.0,73,84,81,63
1114,Spain,2,10,Sergi Samper,Sergi Samper Montañá,Spain,60,58,70,58,46.0,68,35,66,66
1115,Spain,2,10,Nano,Alexander Mesa Travieso,Spain,87,75,77,74,82.0,72,78,67,67
1116,Spain,2,10,Rubén García,Rubén García Santos,Spain,86,83,84,65,80.0,68,75,68,59
1117,Spain,2,10,Naranjo,José Manuel García Naranjo,Spain,79,77,59,67,81.0,71,82,56,71
1118,Spain,2,10,Zaldúa,Joseba Zaldúa Bengoetxea,Spain,73,64,72,67,72.0,68,72,66,60
1119,Spain,2,10,Bustinza,Unai Bustinza Martínez,Spain,68,64,71,75,70.0,64,71,80,71
1120,Spain,2,10,Borja García,Borja García Freire,Spain,81,77,77,72,78.0,70,76,69,69
1121,Spain,2,10,Guitián,Alberto Guitián Ceballos,Spain,64,62,63,84,65.0,68,65,77,78
1122,Spain,2,10,Joselu,José Luís Moreno Barroso,Spain,78,70,60,69,78.0,67,78,89,75
1123,Spain,2,10,Álvaro,Álvaro Vázquez García,Spain,68,72,67,71,69.0,71,69,63,72
1124,Spain,2,10,Clerc,Carlos Clerc Martínez,Spain,77,71,69,73,78.0,67,79,90,71
1125,Spain,2,10,Rubén Peña,Rubén Peña Jiménez,Spain,83,84,86,74,86.0,74,88,65,64
1126,Spain,2,10,Cifuentes,Miguel Ángel Garrido Cifuentes,Spain,88,81,77,82,86.0,63,85,93,68
1127,Spain,2,10,Raúl Lizoain,Raúl Lizoáin Cruz,Spain,47,70,58,73,,61,55,41,52
1128,Spain,2,10,Fran Mérida,Francisco Mérida Pérez,Spain,66,59,70,66,64.0,69,63,72,72
1129,Spain,2,10,Quique,Enrique González Casín,Spain,75,77,77,74,74.0,75,74,65,71
1130,Spain,2,10,Fausto Tienza,Fausto Antonio Tienza Nuñez,Spain,69,59,61,72,70.0,68,70,84,74
